~~~~~~~~~~ FINAL PARAM VALUES ~~~~~~~~~~
config-filename: config-files/evolve-entrance-positions-4-rows-with-energetics.cfg
env-width: 650
env-height: 800
tunnel-width: 450
tunnel-height: 600
tunnel-x: 100
tunnel-y: 100
flower-initial-nectar: 100
num-bees: 100
bee-max-dir-delta: 0.5
bee-step-length: 15
bee-path-record-len: 0
bee-visual-range: 11
bee-visit-memory-length: 5
bee-prob-visit-nearest-flower: 0.8
bee-forage-duration: 1000
bee-in-hive-duration: 200
bee-initial-energy: 500
bee-energy-depletion-per-step: 1
bee-energy-boost-per-flower: 10
bee-on-flower-duration: 3
bee-energy-min-threshold: 0
bee-energy-max-threshold: 750
num-iterations: 1000
evolve: true
num-trials-per-config: 150
num-configs-per-gen: 100
num-generations: 50
target-heatmap-filename: target-heatmaps/target-heatmap-13x16-4-rows.csv
heatmap-cell-size: 50
visualise: false
vis-cell-size: 1
vis-delay-per-step: 0
vis-bee-path-draw-len: 250
logging: true
log-dir: output
log-filename-prefix: evolve-entrance-positions-4-rows-with-energetics
rng-seed: 4NfabZuAwDTcBNR1wJyB
command-line-quiet: false
Hives:
hive1: (325,750):0
Tunnel Entrances:
(none)
Plant Patches:
patch1: (150,150,50,500):10:0.1:1:4:(100,0)
~~~~~~~~~~
INFO: Initial EMD between uniform target and anti-target heatmaps: 13.499981
INFO: Config output written to file: output/evolve-entrance-positions-4-rows-with-energetics-config-20260107-112007-786c17.cfg
~~~~~~~~~~
INFO: Gen 0 eval_ctr 150 config_num 0: entrances e1:24.631023,124.63103:0 e2:65.23475,165.23474:2 e3:195.54483,295.54483:1 e4:54.727768,154.72777:2, medianEMD 3.5513
INFO: Gen 7 eval_ctr 105450 config_num 2: entrances e1:45.78895,145.78896:3 e2:145.81444,245.81444:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.1069
INFO: Gen 7 eval_ctr 105600 config_num 3: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0636
INFO: Gen 7 eval_ctr 105750 config_num 4: entrances e1:76.93443,176.93443:1 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:160.79677,260.79675:1, medianEMD 3.1771
INFO: Gen 7 eval_ctr 105900 config_num 5: entrances e1:76.93443,176.93443:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 2.9882
INFO: Gen 7 eval_ctr 106050 config_num 6: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9680
INFO: Gen 7 eval_ctr 106200 config_num 7: entrances e1:235.95233,335.95233:3 e2:36.215668,136.21567:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.1269
INFO: Gen 7 eval_ctr 106350 config_num 8: entrances e1:141.38916,241.38916:0 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:263.25876,363.25876:3, medianEMD 3.0385
INFO: Gen 7 eval_ctr 106500 config_num 9: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:259.5216,359.5216:1, medianEMD 3.0098
INFO: Gen 7 eval_ctr 106650 config_num 10: entrances e1:89.31865,189.31865:1 e2:202.23712,302.23712:1 e3:282.69437,382.69437:1 e4:160.79677,260.79675:3, medianEMD 3.0379
INFO: Gen 7 eval_ctr 106800 config_num 11: entrances e1:248.20862,348.20862:3 e2:141.83481,241.83481:3 e3:98.9867,198.9867:3 e4:160.79677,260.79675:1, medianEMD 3.0817
INFO: Gen 7 eval_ctr 106950 config_num 12: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 2.9594
INFO: Gen 7 eval_ctr 107100 config_num 13: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 2.9880
INFO: Gen 7 eval_ctr 107250 config_num 14: entrances e1:248.20862,348.20862:1 e2:141.83481,241.83481:1 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.3093
INFO: Gen 7 eval_ctr 107400 config_num 15: entrances e1:201.98453,301.98453:1 e2:145.81444,245.81444:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0038
INFO: Gen 7 eval_ctr 107550 config_num 16: entrances e1:89.31865,189.31865:1 e2:202.23712,302.23712:3 e3:127.04146,227.04146:1 e4:259.5216,359.5216:1, medianEMD 3.0844
INFO: Gen 7 eval_ctr 107700 config_num 17: entrances e1:89.31865,189.31865:1 e2:202.23712,302.23712:1 e3:282.69437,382.69437:1 e4:52.231228,152.23123:3, medianEMD 3.1045
INFO: Gen 7 eval_ctr 107850 config_num 18: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0177
INFO: Gen 7 eval_ctr 108000 config_num 19: entrances e1:89.31865,189.31865:1 e2:202.23712,302.23712:1 e3:282.69437,382.69437:1 e4:160.79677,260.79675:3, medianEMD 3.0143
INFO: Gen 7 eval_ctr 108150 config_num 20: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0802
INFO: Gen 7 eval_ctr 108300 config_num 21: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:316.365,416.365:3 e4:259.5216,359.5216:1, medianEMD 3.0398
INFO: Gen 7 eval_ctr 108450 config_num 22: entrances e1:62.523052,162.52306:0 e2:187.31046,287.31046:1 e3:11.459338,111.459335:3 e4:263.25876,363.25876:1, medianEMD 3.2110
INFO: Gen 7 eval_ctr 108600 config_num 23: entrances e1:89.31865,189.31865:1 e2:202.23712,302.23712:1 e3:282.69437,382.69437:1 e4:160.79677,260.79675:1, medianEMD 3.5879
INFO: Gen 7 eval_ctr 108750 config_num 24: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:1 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.2580
INFO: Gen 7 eval_ctr 108900 config_num 25: entrances e1:305.02304,405.02304:3 e2:36.215668,136.21567:3 e3:282.69437,382.69437:1 e4:161.31288,261.31287:1, medianEMD 3.0872
INFO: Gen 7 eval_ctr 109050 config_num 26: entrances e1:84.61553,184.61554:3 e2:141.83481,241.83481:3 e3:98.9867,198.9867:3 e4:160.79677,260.79675:3, medianEMD 3.9396
INFO: Gen 7 eval_ctr 109200 config_num 27: entrances e1:158.44087,258.44086:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:259.5216,359.5216:1, medianEMD 3.0728
INFO: Gen 7 eval_ctr 109350 config_num 28: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:316.365,416.365:3 e4:259.5216,359.5216:1, medianEMD 3.0356
INFO: Gen 7 eval_ctr 109500 config_num 29: entrances e1:305.02304,405.02304:3 e2:141.83481,241.83481:3 e3:282.69437,382.69437:1 e4:161.31288,261.31287:1, medianEMD 3.0985
INFO: Gen 7 eval_ctr 109650 config_num 30: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9603
INFO: Gen 7 eval_ctr 109800 config_num 31: entrances e1:89.31865,189.31865:3 e2:36.215668,136.21567:3 e3:282.69437,382.69437:1 e4:161.31288,261.31287:3, medianEMD 3.2672
INFO: Gen 7 eval_ctr 109950 config_num 32: entrances e1:201.98453,301.98453:3 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0517
INFO: Gen 7 eval_ctr 110100 config_num 33: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:3 e4:263.25876,363.25876:3, medianEMD 3.0901
INFO: Gen 7 eval_ctr 110250 config_num 34: entrances e1:89.31865,189.31865:3 e2:36.215668,136.21567:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.1713
INFO: Gen 7 eval_ctr 110400 config_num 35: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9715
INFO: Gen 7 eval_ctr 110550 config_num 36: entrances e1:76.93443,176.93443:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 2.9712
INFO: Gen 7 eval_ctr 110700 config_num 37: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:263.25876,363.25876:3, medianEMD 2.9592
INFO: Gen 7 eval_ctr 110850 config_num 38: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:263.25876,363.25876:3, medianEMD 2.9684
INFO: Gen 7 eval_ctr 111000 config_num 39: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9524
INFO: Gen 7 eval_ctr 111150 config_num 40: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:1 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.2587
INFO: Gen 7 eval_ctr 111300 config_num 41: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 2.9504
INFO: Gen 7 eval_ctr 111450 config_num 42: entrances e1:248.20862,348.20862:1 e2:141.83481,241.83481:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.0271
INFO: Gen 7 eval_ctr 111600 config_num 43: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.0249
INFO: Gen 7 eval_ctr 111750 config_num 44: entrances e1:76.93443,176.93443:3 e2:141.566,241.566:0 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 3.1399
INFO: Gen 7 eval_ctr 111900 config_num 45: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0654
INFO: Gen 7 eval_ctr 112050 config_num 46: entrances e1:158.44087,258.44086:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:259.5216,359.5216:1, medianEMD 3.0936
INFO: Gen 7 eval_ctr 112200 config_num 47: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0499
INFO: Gen 7 eval_ctr 112350 config_num 48: entrances e1:235.95233,335.95233:3 e2:36.215668,136.21567:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.1150
INFO: Gen 7 eval_ctr 112500 config_num 49: entrances e1:248.20862,348.20862:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:3 e4:160.79677,260.79675:1, medianEMD 3.3076
INFO: Gen 7 eval_ctr 112650 config_num 50: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0658
INFO: Gen 7 eval_ctr 112800 config_num 51: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0685
INFO: Gen 7 eval_ctr 112950 config_num 52: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:3 e4:161.31288,261.31287:1, medianEMD 3.1247
INFO: Gen 7 eval_ctr 113100 config_num 53: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0013
INFO: Gen 7 eval_ctr 113250 config_num 54: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:3, medianEMD 3.1910
INFO: Gen 7 eval_ctr 113400 config_num 55: entrances e1:201.98453,301.98453:3 e2:141.83481,241.83481:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.1134
INFO: Gen 7 eval_ctr 113550 config_num 56: entrances e1:248.20862,348.20862:3 e2:141.83481,241.83481:3 e3:98.9867,198.9867:3 e4:160.79677,260.79675:1, medianEMD 3.0714
INFO: Gen 7 eval_ctr 113700 config_num 57: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 2.9627
INFO: Gen 7 eval_ctr 113850 config_num 58: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 3.1152
INFO: Gen 7 eval_ctr 114000 config_num 59: entrances e1:76.93443,176.93443:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 2.9914
INFO: Gen 7 eval_ctr 114150 config_num 60: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9627
INFO: Gen 7 eval_ctr 114300 config_num 61: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:3 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.1209
INFO: Gen 7 eval_ctr 114450 config_num 62: entrances e1:248.20862,348.20862:3 e2:141.83481,241.83481:1 e3:98.9867,198.9867:3 e4:116.36459,216.3646:1, medianEMD 3.1025
INFO: Gen 7 eval_ctr 114600 config_num 63: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:316.365,416.365:3 e4:259.5216,359.5216:1, medianEMD 3.0581
INFO: Gen 7 eval_ctr 114750 config_num 64: entrances e1:327.79776,427.79776:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:191.2227,291.22272:0, medianEMD 3.0842
INFO: Gen 7 eval_ctr 114900 config_num 65: entrances e1:235.95233,335.95233:3 e2:36.215668,136.21567:1 e3:282.69437,382.69437:3 e4:116.36459,216.3646:1, medianEMD 3.1800
INFO: Gen 7 eval_ctr 115050 config_num 66: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 2.9829
INFO: Gen 7 eval_ctr 115200 config_num 67: entrances e1:89.31865,189.31865:3 e2:36.215668,136.21567:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.1029
INFO: Gen 7 eval_ctr 115350 config_num 68: entrances e1:62.523052,162.52306:0 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.1110
INFO: Gen 7 eval_ctr 115500 config_num 69: entrances e1:235.95233,335.95233:3 e2:36.215668,136.21567:3 e3:282.69437,382.69437:1 e4:161.31288,261.31287:1, medianEMD 2.9766
INFO: Gen 7 eval_ctr 115650 config_num 70: entrances e1:89.31865,189.31865:1 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:160.79677,260.79675:3, medianEMD 3.1056
INFO: Gen 7 eval_ctr 115800 config_num 71: entrances e1:235.95233,335.95233:1 e2:36.215668,136.21567:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.0621
INFO: Gen 7 eval_ctr 115950 config_num 72: entrances e1:158.44087,258.44086:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:259.5216,359.5216:1, medianEMD 3.0794
INFO: Gen 7 eval_ctr 116100 config_num 73: entrances e1:235.95233,335.95233:1 e2:187.31046,287.31046:3 e3:11.459338,111.459335:3 e4:60.33662,160.33662:1, medianEMD 2.9905
INFO: Gen 7 eval_ctr 116250 config_num 74: entrances e1:201.98453,301.98453:3 e2:141.83481,241.83481:3 e3:109.525085,209.52509:3 e4:160.79677,260.79675:3, medianEMD 3.8232
INFO: Gen 7 eval_ctr 116400 config_num 75: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:127.04146,227.04146:3 e4:259.5216,359.5216:1, medianEMD 3.2391
INFO: Gen 7 eval_ctr 116550 config_num 76: entrances e1:248.20862,348.20862:1 e2:141.83481,241.83481:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.0222
INFO: Gen 7 eval_ctr 116700 config_num 77: entrances e1:229.45844,329.45844:0 e2:187.31046,287.31046:1 e3:11.459338,111.459335:3 e4:263.25876,363.25876:3, medianEMD 3.0447
INFO: Gen 7 eval_ctr 116850 config_num 78: entrances e1:76.93443,176.93443:1 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:160.79677,260.79675:1, medianEMD 3.1661
INFO: Gen 7 eval_ctr 117000 config_num 79: entrances e1:340.01648,440.01648:1 e2:202.23712,302.23712:3 e3:127.04146,227.04146:3 e4:259.5216,359.5216:1, medianEMD 3.2335
INFO: Gen 7 eval_ctr 117150 config_num 80: entrances e1:76.93443,176.93443:3 e2:141.83481,241.83481:3 e3:98.9867,198.9867:1 e4:116.36459,216.3646:1, medianEMD 3.3200
INFO: Gen 7 eval_ctr 117300 config_num 81: entrances e1:45.78895,145.78896:1 e2:202.23712,302.23712:3 e3:127.04146,227.04146:1 e4:259.5216,359.5216:1, medianEMD 3.0468
INFO: Gen 7 eval_ctr 117450 config_num 82: entrances e1:327.79776,427.79776:3 e2:187.31046,287.31046:1 e3:109.525085,209.52509:3 e4:191.2227,291.22272:0, medianEMD 3.0668
INFO: Gen 7 eval_ctr 117600 config_num 83: entrances e1:248.20862,348.20862:3 e2:141.83481,241.83481:1 e3:98.9867,198.9867:3 e4:116.36459,216.3646:1, medianEMD 3.0927
INFO: Gen 7 eval_ctr 117750 config_num 84: entrances e1:327.79776,427.79776:3 e2:187.31046,287.31046:1 e3:109.525085,209.52509:3 e4:191.2227,291.22272:0, medianEMD 3.0426
INFO: Gen 7 eval_ctr 117900 config_num 85: entrances e1:235.95233,335.95233:3 e2:187.31046,287.31046:3 e3:132.27695,232.27695:3 e4:161.31288,261.31287:1, medianEMD 3.1218
INFO: Gen 7 eval_ctr 118050 config_num 86: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9724
INFO: Gen 7 eval_ctr 118200 config_num 87: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 3.6297
INFO: Gen 7 eval_ctr 118350 config_num 88: entrances e1:76.93443,176.93443:3 e2:202.23712,302.23712:3 e3:109.525085,209.52509:1 e4:263.25876,363.25876:1, medianEMD 2.9267
INFO: Gen 7 eval_ctr 118500 config_num 89: entrances e1:229.45844,329.45844:0 e2:187.31046,287.31046:1 e3:11.459338,111.459335:3 e4:263.25876,363.25876:1, medianEMD 3.1652
INFO: Gen 7 eval_ctr 118650 config_num 90: entrances e1:235.95233,335.95233:1 e2:36.215668,136.21567:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 2.9567
INFO: Gen 7 eval_ctr 118800 config_num 91: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0756
INFO: Gen 7 eval_ctr 118950 config_num 92: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:263.25876,363.25876:3, medianEMD 2.9675
INFO: Gen 7 eval_ctr 119100 config_num 93: entrances e1:248.20862,348.20862:1 e2:141.83481,241.83481:1 e3:316.365,416.365:3 e4:259.5216,359.5216:1, medianEMD 3.3764
INFO: Gen 7 eval_ctr 119250 config_num 94: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 2.9904
INFO: Gen 7 eval_ctr 119400 config_num 95: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:263.25876,363.25876:3, medianEMD 2.9569
INFO: Gen 7 eval_ctr 119550 config_num 96: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:98.9867,198.9867:3 e4:116.36459,216.3646:1, medianEMD 3.2339
INFO: Gen 7 eval_ctr 119700 config_num 97: entrances e1:248.20862,348.20862:3 e2:141.83481,241.83481:1 e3:98.9867,198.9867:3 e4:116.36459,216.3646:1, medianEMD 3.1025
INFO: Gen 7 eval_ctr 119850 config_num 98: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0385
INFO: Gen 7 eval_ctr 120000 config_num 99: entrances e1:141.38916,241.38916:2 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.9327
INFO: Gen 8 eval_ctr 120150 config_num 0: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9620
INFO: Gen 8 eval_ctr 120300 config_num 1: entrances e1:248.20862,348.20862:3 e2:260.58035,360.58035:3 e3:98.9867,198.9867:3 e4:160.79677,260.79675:1, medianEMD 3.1175
INFO: Gen 8 eval_ctr 120450 config_num 2: entrances e1:235.95233,335.95233:1 e2:36.215668,136.21567:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 3.0373
INFO: Gen 8 eval_ctr 120600 config_num 3: entrances e1:235.95233,335.95233:1 e2:187.31046,287.31046:3 e3:11.459338,111.459335:3 e4:60.33662,160.33662:1, medianEMD 2.9950
INFO: Gen 8 eval_ctr 120750 config_num 4: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:356.08524,456.08524:1 e4:161.31288,261.31287:1, medianEMD 3.0560
INFO: Gen 8 eval_ctr 120900 config_num 5: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:263.25876,363.25876:1, medianEMD 2.9412
INFO: Gen 8 eval_ctr 121050 config_num 6: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:3 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 2.9924
INFO: Gen 8 eval_ctr 121200 config_num 7: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:112.55773,212.55774:2, medianEMD 3.4047
INFO: Gen 8 eval_ctr 121350 config_num 8: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:316.365,416.365:3 e4:259.5216,359.5216:1, medianEMD 3.0432
INFO: Gen 8 eval_ctr 121500 config_num 9: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:1 e4:263.25876,363.25876:3, medianEMD 2.9639
INFO: Gen 8 eval_ctr 121650 config_num 10: entrances e1:43.128975,143.12897:1 e2:145.81444,245.81444:3 e3:109.525085,209.52509:3 e4:263.25876,363.25876:1, medianEMD 3.1073
INFO: Gen 8 eval_ctr 121800 config_num 11: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:299.6753,399.6753:3 e4:160.79677,260.79675:3, medianEMD 3.2293
INFO: Gen 8 eval_ctr 121950 config_num 12: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 2.9639
INFO: Gen 8 eval_ctr 122100 config_num 13: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 2.9939
INFO: Gen 8 eval_ctr 122250 config_num 14: entrances e1:201.98453,301.98453:1 e2:145.81444,245.81444:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0105
INFO: Gen 8 eval_ctr 122400 config_num 15: entrances e1:62.523052,162.52306:0 e2:202.23712,302.23712:1 e3:356.08524,456.08524:3 e4:161.31288,261.31287:3, medianEMD 3.1508
INFO: Gen 8 eval_ctr 122550 config_num 16: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9670
INFO: Gen 8 eval_ctr 122700 config_num 17: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:3 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.1340
INFO: Gen 8 eval_ctr 122850 config_num 18: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 2.9542
INFO: Gen 8 eval_ctr 123000 config_num 19: entrances e1:89.31865,189.31865:3 e2:187.31046,287.31046:3 e3:109.525085,209.52509:1 e4:273.1753,373.1753:1, medianEMD 2.9303
INFO: Gen 8 eval_ctr 123150 config_num 20: entrances e1:158.44087,258.44086:1 e2:202.23712,302.23712:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:3, medianEMD 3.1441
INFO: Gen 8 eval_ctr 123300 config_num 21: entrances e1:45.78895,145.78896:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:3 e4:160.79677,260.79675:1, medianEMD 2.9601
INFO: Gen 8 eval_ctr 123450 config_num 22: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0164
INFO: Gen 8 eval_ctr 123600 config_num 23: entrances e1:235.95233,335.95233:1 e2:187.31046,287.31046:3 e3:11.459338,111.459335:1 e4:60.33662,160.33662:1, medianEMD 3.0881
INFO: Gen 8 eval_ctr 123750 config_num 24: entrances e1:89.31865,189.31865:1 e2:145.81444,245.81444:3 e3:282.69437,382.69437:1 e4:160.79677,260.79675:1, medianEMD 3.0368
INFO: Gen 8 eval_ctr 123900 config_num 25: entrances e1:201.98453,301.98453:3 e2:141.83481,241.83481:1 e3:467.13254,567.13257:3 e4:273.1753,373.1753:3, medianEMD 3.3963
INFO: Gen 8 eval_ctr 124050 config_num 26: entrances e1:201.98453,301.98453:1 e2:141.83481,241.83481:1 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.0002
INFO: Gen 8 eval_ctr 124200 config_num 27: entrances e1:89.31865,189.31865:3 e2:202.23712,302.23712:1 e3:11.459338,111.459335:3 e4:263.25876,363.25876:3, medianEMD 3.0697
INFO: Gen 8 eval_ctr 124350 config_num 28: entrances e1:89.31865,189.31865:3 e2:191.00945,291.00946:3 e3:11.459338,111.459335:1 e4:263.25876,363.25876:1, medianEMD 2.9901
INFO: Gen 8 eval_ctr 124500 config_num 29: entrances e1:76.93443,176.93443:3 e2:202.23712,302.23712:3 e3:109.525085,209.52509:1 e4:263.25876,363.25876:1, medianEMD 2.9446
INFO: Gen 8 eval_ctr 124650 config_num 30: entrances e1:235.95233,335.95233:1 e2:187.31046,287.31046:3 e3:11.459338,111.459335:3 e4:160.79677,260.79675:1, medianEMD 2.9919
INFO: Gen 8 eval_ctr 124800 config_num 31: entrances e1:45.78895,145.78896:3 e2:145.81444,245.81444:1 e3:282.69437,382.69437:1 e4:160.79677,260.79675:1, medianEMD 3.2217
INFO: Gen 8 eval_ctr 124950 config_num 32: entrances e1:201.98453,301.98453:3 e2:187.4602,287.4602:3 e3:109.525085,209.52509:3 e4:273.1753,373.1753:3, medianEMD 3.6622
